,file,class_name,cohesion
2796,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.ContentTypesViewsTests,77.78%
2797,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.Bookmark,0.0%
2798,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.SwappedModel,0.0%
2799,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.UnsavedGenericForeignKey,0.0%
2800,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.Model,0.0%
2801,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.TaggedItem,0.0%
2802,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.GenericRelationshipTests,0.0%
2803,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.Replacement,0.0%
2804,D:\thesis2\9 project\django\django\tests\contenttypes_tests\tests.py,tests.UpdateContentTypesTests,100.0%
2805,D:\thesis2\9 project\django\django\tests\contenttypes_tests\test_models.py,test_models.ContentTypesTests,0.0%
2806,D:\thesis2\9 project\django\django\tests\context_processors\models.py,models.DebugObject,0.0%
2807,D:\thesis2\9 project\django\django\tests\context_processors\tests.py,tests.DebugContextProcessorTests,100.0%
2808,D:\thesis2\9 project\django\django\tests\context_processors\tests.py,tests.RequestContextProcessorTests,100.0%
2809,D:\thesis2\9 project\ansible\ansible\v2\ansible\executor\task_result.py,task_result.TaskResult,27.78%
2810,D:\thesis2\9 project\django\django\tests\createsuperuser\tests.py,tests.MultiDBCreatesuperuserTestCase,0.0%
2811,D:\thesis2\9 project\django\django\tests\createsuperuser\tests.py,tests.MultiDBChangepasswordManagementCommandTestCase,50.0%
2812,D:\thesis2\9 project\django\django\tests\csrf_tests\tests.py,tests.TestHandler,0.0%
2813,D:\thesis2\9 project\django\django\tests\csrf_tests\tests.py,tests.CsrfPostRequest,35.0%
2814,D:\thesis2\9 project\django\django\tests\csrf_tests\tests.py,tests.TestingHttpRequest,0.0%
2815,D:\thesis2\9 project\django\django\tests\csrf_tests\tests.py,tests.CsrfViewMiddlewareTest,4.76%
2816,D:\thesis2\9 project\django\django\tests\csrf_tests\test_context_processor.py,test_context_processor.TestContextProcessor,0.0%
2817,D:\thesis2\9 project\django\django\tests\custom_columns\models.py,models.Article,25.0%
2818,D:\thesis2\9 project\django\django\tests\custom_columns\models.py,models.Meta,0.0%
2819,D:\thesis2\9 project\django\django\tests\custom_columns\models.py,models.Author,66.67%
2820,D:\thesis2\9 project\django\django\tests\custom_columns\tests.py,tests.CustomColumnsTests,20.0%
2821,D:\thesis2\9 project\django\django\tests\custom_lookups\models.py,models.MySQLUnixTimestamp,50.0%
2822,D:\thesis2\9 project\django\django\tests\custom_lookups\models.py,models.Author,25.0%
2823,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.Div3Lookup,0.0%
2824,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.CustomModel,0.0%
2825,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.YearTransform,25.0%
2826,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.Div3Transform,50.0%
2827,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.Mult3BilateralTransform,33.33%
2828,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.LookupTransformCallOrderTests,0.0%
2829,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.YearExact,50.0%
2830,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.CustomYearExact,100.0%
2831,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.Div3BilateralTransform,0.0%
2832,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.BilateralTransformTests,0.0%
2833,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.SQLFuncFactory,100.0%
2834,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.CustomisedMethodsTests,0.0%
2835,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.LookupTests,0.0%
2836,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.UpperBilateralTransform,33.33%
2837,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.DateTimeLookupTests,0.0%
2838,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.YearLte,100.0%
2839,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.YearLteTests,34.29%
2840,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.TrackCallsYearTransform,25.0%
2841,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.DateTimeTransform,25.0%
2842,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.SQLFunc,66.67%
2843,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.CustomField,0.0%
2844,D:\thesis2\9 project\django\django\tests\custom_lookups\tests.py,tests.InMonth,0.0%
2845,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.FastCarManager,0.0%
2846,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.RelatedModel,100.0%
2847,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.FunPerson,25.0%
2848,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.PublishedBookManager,0.0%
2849,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.Car,20.0%
2850,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.FunPeopleManager,0.0%
2851,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.BaseCustomManager,33.33%
2852,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.Person,16.67%
2853,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.Book,12.5%
2854,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.BoringPeopleManager,0.0%
2855,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.OneToOneRestrictedModel,20.0%
2856,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.RestrictedManager,0.0%
2857,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.PersonManager,0.0%
2858,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.CustomQuerySet,0.0%
2859,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.DeconstructibleCustomManager,0.0%
2860,D:\thesis2\9 project\django\django\tests\custom_managers\models.py,models.RestrictedModel,20.0%
2861,D:\thesis2\9 project\django\django\tests\custom_managers\tests.py,tests.TestCars,0.0%
2862,D:\thesis2\9 project\django\django\tests\custom_managers\tests.py,tests.CustomManagerTests,12.5%
2863,D:\thesis2\9 project\django\django\tests\custom_managers\tests.py,tests.CustomManagersRegressTestCase,0.0%
2864,D:\thesis2\9 project\django\django\tests\custom_methods\models.py,models.Article,50.0%
2865,D:\thesis2\9 project\django\django\tests\custom_methods\tests.py,tests.MethodsTests,0.0%
2866,D:\thesis2\9 project\django\django\tests\custom_migration_operations\more_operations.py,more_operations.TestOperation,14.29%
2867,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.CreateModel,0.0%
2868,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.TestOperation,14.29%
2869,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.KwargsOperation,83.33%
2870,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.ExpandArgsOperation,50.0%
2871,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.ArgsKwargsOperation,90.0%
2872,D:\thesis2\9 project\django\django\tests\custom_migration_operations\operations.py,operations.ArgsOperation,83.33%
2873,D:\thesis2\9 project\ansible\ansible\v2\ansible\executor\process\result.py,result.ResultProcess,40.0%
2874,D:\thesis2\9 project\django\django\tests\custom_pk\fields.py,fields.MyAutoField,16.67%
2875,D:\thesis2\9 project\django\django\tests\custom_pk\fields.py,fields.MyWrapper,75.0%
2876,D:\thesis2\9 project\django\django\tests\custom_pk\models.py,models.Employee,66.67%
2877,D:\thesis2\9 project\django\django\tests\custom_pk\models.py,models.Foo,0.0%
2878,D:\thesis2\9 project\django\django\tests\custom_pk\models.py,models.Bar,50.0%
2879,D:\thesis2\9 project\django\django\tests\custom_pk\models.py,models.Business,50.0%
2880,D:\thesis2\9 project\django\django\tests\custom_pk\models.py,models.Meta,0.0%
2881,D:\thesis2\9 project\django\django\tests\custom_pk\tests.py,tests.CustomPKTests,0.0%
2882,D:\thesis2\9 project\django\django\tests\custom_pk\tests.py,tests.BasicCustomPKTests,25.0%
2883,D:\thesis2\9 project\django\django\tests\datatypes\models.py,models.Donut,14.29%
2884,D:\thesis2\9 project\django\django\tests\datatypes\models.py,models.Meta,0.0%
2885,D:\thesis2\9 project\django\django\tests\datatypes\models.py,models.RumBaba,0.0%
2886,D:\thesis2\9 project\django\django\tests\datatypes\tests.py,tests.DataTypesTestCase,0.0%
2887,D:\thesis2\9 project\django\django\tests\dates\models.py,models.Comment,50.0%
2888,D:\thesis2\9 project\django\django\tests\dates\models.py,models.Article,33.33%
2889,D:\thesis2\9 project\django\django\tests\dates\models.py,models.Category,0.0%
2890,D:\thesis2\9 project\django\django\tests\dates\tests.py,tests.DatesTests,0.0%
2891,D:\thesis2\9 project\ansible\ansible\v2\ansible\executor\process\worker.py,worker.WorkerProcess,87.5%
2892,D:\thesis2\9 project\django\django\tests\datetimes\models.py,models.Comment,50.0%
2893,D:\thesis2\9 project\django\django\tests\datetimes\models.py,models.Article,33.33%
2894,D:\thesis2\9 project\django\django\tests\datetimes\models.py,models.Category,0.0%
2895,D:\thesis2\9 project\django\django\tests\datetimes\tests.py,tests.DateTimesTests,0.0%
2896,D:\thesis2\9 project\django\django\tests\dbshell\tests.py,tests.MySqlDbshellCommandTestCase,0.0%
2897,D:\thesis2\9 project\django\django\tests\db_functions\models.py,models.Article,14.29%
2898,D:\thesis2\9 project\django\django\tests\db_functions\models.py,models.Author,33.33%
2899,D:\thesis2\9 project\django\django\tests\db_functions\tests.py,tests.FunctionTests,0.0%
2900,D:\thesis2\9 project\django\django\tests\db_typecasts\tests.py,tests.DBTypeCasts,0.0%
2901,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.bound_wrapper,66.67%
2902,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.DecoratorsTest,0.0%
2903,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.XFrameOptionsDecoratorsTests,0.0%
2904,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.DummyRequest,0.0%
2905,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.descriptor_wrapper,75.0%
2906,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.NeverCacheDecoratorTest,0.0%
2907,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.Test,0.0%
2908,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.ClsDec,100.0%
2909,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.DummyUser,0.0%
2910,D:\thesis2\9 project\django\django\tests\decorators\tests.py,tests.MethodDecoratorTests,25.0%
2911,D:\thesis2\9 project\django\django\tests\defer\models.py,models.RefreshPrimaryProxy,0.0%
2912,D:\thesis2\9 project\django\django\tests\defer\models.py,models.ChildProxy,0.0%
2913,D:\thesis2\9 project\django\django\tests\defer\models.py,models.Primary,33.33%
2914,D:\thesis2\9 project\django\django\tests\defer\models.py,models.Meta,0.0%
2915,D:\thesis2\9 project\django\django\tests\defer\models.py,models.Child,0.0%
2916,D:\thesis2\9 project\django\django\tests\defer\models.py,models.BigChild,0.0%
2917,D:\thesis2\9 project\django\django\tests\defer\models.py,models.Secondary,0.0%
2918,D:\thesis2\9 project\django\django\tests\defer\tests.py,tests.TestDefer2,0.0%
2919,D:\thesis2\9 project\django\django\tests\defer\tests.py,tests.AssertionMixin,0.0%
2920,D:\thesis2\9 project\django\django\tests\defer\tests.py,tests.BigChildDeferTests,0.0%
2921,D:\thesis2\9 project\django\django\tests\defer\tests.py,tests.DeferTests,34.21%
2922,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Profile,0.0%
2923,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.ResolveThis,0.0%
2924,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Leaf,25.0%
2925,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.SimpleItem,50.0%
2926,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Request,0.0%
2927,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Location,0.0%
2928,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Feature,0.0%
2929,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Derived,0.0%
2930,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.RelatedItem,0.0%
2931,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Item,25.0%
2932,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.ItemAndSimpleItem,0.0%
2933,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Base,0.0%
2934,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.ProxyRelated,0.0%
2935,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Child,0.0%
2936,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.SpecialFeature,0.0%
2937,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.OneToOneItem,0.0%
2938,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Meta,0.0%
2939,D:\thesis2\9 project\django\django\tests\defer_regress\models.py,models.Proxy,0.0%
2940,D:\thesis2\9 project\django\django\tests\defer_regress\tests.py,tests.DeferRegressionTest,0.0%
2941,D:\thesis2\9 project\django\django\tests\defer_regress\tests.py,tests.DeferAnnotateSelectRelatedTest,0.0%
2942,D:\thesis2\9 project\django\django\tests\delete\models.py,models.A,0.0%
2943,D:\thesis2\9 project\django\django\tests\delete\models.py,models.Base,0.0%
2944,D:\thesis2\9 project\django\django\tests\delete\models.py,models.RelToBase,0.0%
2945,D:\thesis2\9 project\django\django\tests\delete\models.py,models.Parent,0.0%
2946,D:\thesis2\9 project\django\django\tests\delete\models.py,models.HiddenUser,0.0%
2947,D:\thesis2\9 project\django\django\tests\delete\models.py,models.M2MTo,0.0%
2948,D:\thesis2\9 project\django\django\tests\delete\models.py,models.Child,0.0%
2949,D:\thesis2\9 project\django\django\tests\delete\models.py,models.M,0.0%
2950,D:\thesis2\9 project\django\django\tests\delete\models.py,models.User,0.0%
2951,D:\thesis2\9 project\django\django\tests\delete\models.py,models.MRNull,0.0%
2952,D:\thesis2\9 project\django\django\tests\delete\models.py,models.M2MFrom,0.0%
2953,D:\thesis2\9 project\django\django\tests\delete\models.py,models.S,0.0%
2954,D:\thesis2\9 project\django\django\tests\delete\models.py,models.R,50.0%
2955,D:\thesis2\9 project\django\django\tests\delete\models.py,models.U,0.0%
2956,D:\thesis2\9 project\django\django\tests\delete\models.py,models.T,0.0%
2957,D:\thesis2\9 project\django\django\tests\delete\models.py,models.MR,0.0%
2958,D:\thesis2\9 project\django\django\tests\delete\models.py,models.HiddenUserProfile,0.0%
2959,D:\thesis2\9 project\django\django\tests\delete\models.py,models.RChild,0.0%
2960,D:\thesis2\9 project\django\django\tests\delete\models.py,models.Avatar,0.0%
2961,D:\thesis2\9 project\ansible\ansible\v2\ansible\inventory\dir.py,dir.InventoryDirectory,33.33%
2962,D:\thesis2\9 project\django\django\tests\delete\tests.py,tests.OnDeleteTests,15.79%
2963,D:\thesis2\9 project\django\django\tests\delete\tests.py,tests.DeletionTests,0.0%
2964,D:\thesis2\9 project\django\django\tests\delete\tests.py,tests.FastDeleteTests,0.0%
2965,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Toy,0.0%
2966,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.FooFile,0.0%
2967,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Version,0.0%
2968,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Location,0.0%
2969,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Policy,0.0%
2970,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Email,0.0%
2971,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Food,0.0%
2972,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Award,0.0%
2973,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Meta,0.0%
2974,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Eaten,0.0%
2975,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.Child,0.0%
2976,D:\thesis2\9 project\django\django\tests\delete_regress\models.py,models.AwardNote,0.0%
